WORD	FREQUENCY	LENGTH	UP	POSITION	PHONE	SEQ_INFO	POSITION_INFO	MONOMORPHEME
legacy	1820	6	5	2	E	3.1877783225664684	4.448881980059585	F
legacy	1820	6	5	3	g	4.695286548737876	7.241614179485361	F
legacy	1820	6	5	4	|	1.6783195993429465	4.8473883834048	F
legacy	1820	6	5	5	s	-0.0	4.257544536974392	F
legacy	1820	6	5	6	i	-0.0	3.964200912398267	F
substance	1820	8	8	1	s	4.469012183746517	4.469012183746517	F
substance	1820	8	8	2	^	3.183445560633713	4.7736526579972764	F
substance	1820	8	8	3	b	4.546968203074571	7.027428476106371	F
substance	1820	8	8	4	s	1.81963890295932	4.469167659447069	F
substance	1820	8	8	5	t	0.5918137902147095	3.3893702879141263	F
substance	1820	8	8	6	|	0.0015083065052769544	3.5968351291309806	F
substance	1820	8	8	7	n	0.35461540361563243	3.026997275042587	F
substance	1820	8	8	8	s	0.30149117000021375	4.5078562334956676	F
cooper	1820	4	4	1	k	4.967672086242028	4.967672086242028	F
cooper	1820	4	4	2	u	8.24809216771185	3.9006084687406335	F
cooper	1820	4	4	3	p	1.9937087529838766	5.662240505169508	F
cooper	1820	4	4	4	X	0.05902051381220042	4.186789055577113	F
meantime	1817	6	5	1	m	5.010605800323559	5.010605800323559	T
meantime	1817	6	5	2	i	2.680986065015044	4.311888167990886	T
meantime	1817	6	5	3	n	1.5723755690082226	3.455722242146935	T
meantime	1817	6	5	4	t	6.006906117255071	2.570397507192674	T
meantime	1817	6	5	5	Y	-0.0	7.422633858655679	T
meantime	1817	6	5	6	m	-0.0	4.36219853006181	T
allegedly	1817	8	6	1	x	4.538802753314783	4.538802753314783	F
allegedly	1817	8	6	2	l	5.263196306204358	5.9108572556665155	F
allegedly	1817	8	6	3	E	1.3585215460978548	5.2963459698661675	F
allegedly	1817	8	6	4	J	3.981319492969347	6.689184095958425	F
allegedly	1817	8	6	5	|	0.12903345301555433	4.098937562913526	F
allegedly	1817	8	6	6	d	-0.0	3.8527706178214203	F
allegedly	1817	8	6	7	l	-0.0	4.973615376225666	F
allegedly	1817	8	6	8	i	-0.0	3.4100457578893497	F
moon	1814	3	3	1	m	5.010605800323559	5.010605800323559	T
moon	1814	3	3	2	u	5.664560219431183	3.9006084687406335	T
moon	1814	3	3	3	n	4.598091495552747	3.455722242146935	T
compare	1808	6	6	1	k	4.967672086242028	4.967672086242028	T
compare	1808	6	6	2	x	3.4459667478929714	3.937976162888377	T
compare	1808	6	6	3	m	1.1118031914978148	4.276655560715199	T
compare	1808	6	6	4	p	1.8107556103653468	5.293064439463599	T
compare	1808	6	6	5	@	3.016344295835717	7.356963400657995	T
compare	1808	6	6	6	r	0.8440531656560217	5.177382002257308	T
capability	1808	10	7	1	k	4.967672086242028	4.967672086242028	F
capability	1808	10	7	2	e	4.400140373281764	5.08007001880276	F
capability	1808	10	7	3	p	4.640622307958223	5.662240505169508	F
capability	1808	10	7	4	x	0.28847730230497476	4.612035445507509	F
capability	1808	10	7	5	b	-0.0	6.630791287436408	F
capability	1808	10	7	6	I	0.9811252236338349	4.84982360064973	F
capability	1808	10	7	7	l	-0.0	4.973615376225666	F
capability	1808	10	7	8	|	-0.0	3.1368530276044586	F
capability	1808	10	7	9	t	-0.0	1.9436496696286338	F
capability	1808	10	7	10	i	-0.0	3.2289831527737456	F
weak	1808	3	3	1	w	4.418744747099288	4.418744747099288	T
weak	1808	3	3	2	i	2.441489029246437	4.311888167990886	T
weak	1808	3	3	3	k	3.3282534328731015	4.329690206294631	T
introduce	1807	8	8	1	I	4.009495940020559	4.009495940020559	F
introduce	1807	8	8	2	n	1.4011472827999447	3.780811181488729	F
introduce	1807	8	8	3	t	3.362460859157804	3.069982071055103	F
introduce	1807	8	8	4	r	3.3023976008129443	5.234288052859326	F
introduce	1807	8	8	5	x	0.061536223440483255	4.140380564861477	F
introduce	1807	8	8	6	d	3.1055311835770096	3.8527706178214203	F
introduce	1807	8	8	7	u	0.03626637516266623	6.432417387303781	F
introduce	1807	8	8	8	s	-0.0	4.5078562334956676	F
competitive	1806	10	10	1	k	4.967672086242028	4.967672086242028	F
competitive	1806	10	10	2	x	3.4459667478929714	3.937976162888377	F
competitive	1806	10	10	3	m	1.1118031914978148	4.276655560715199	F
competitive	1806	10	10	4	p	1.8107556103653468	5.293064439463599	F
competitive	1806	10	10	5	E	3.2933945769198325	5.237565545843595	F
competitive	1806	10	10	6	t	0.09032918700612676	2.898789586171038	F
competitive	1806	10	10	7	|	-0.0	3.3829746445015907	F
competitive	1806	10	10	8	t	-0.0	2.9158512700170656	F
competitive	1806	10	10	9	I	0.5597126784310336	4.654833798863432	F
competitive	1806	10	10	10	v	-0.0	5.11667494368216	F
permanent	1805	8	5	1	p	5.234937401912647	5.234937401912647	F
permanent	1805	8	5	2	R	4.817455214460676	6.313439755163712	F
permanent	1805	8	5	3	m	4.501825189328148	4.276655560715199	F
permanent	1805	8	5	4	x	0.7262153283600081	4.612035445507509	F
permanent	1805	8	5	5	n	-0.0	3.3839075475333678	F
permanent	1805	8	5	6	|	-0.0	3.5968351291309806	F
permanent	1805	8	5	7	n	-0.0	3.026997275042587	F
permanent	1805	8	5	8	t	-0.0	2.9158512700170656	F
demonstration	1805	12	11	1	d	5.6293267670073055	5.6293267670073055	F
demonstration	1805	12	11	2	E	3.7809944324373683	4.448881980059585	F
demonstration	1805	12	11	3	m	2.00566853488593	4.276655560715199	F
demonstration	1805	12	11	4	x	-0.0	4.612035445507509	F
demonstration	1805	12	11	5	n	3.2733660854806486	3.3839075475333678	F
demonstration	1805	12	11	6	s	-0.0	4.076881386766656	F
demonstration	1805	12	11	7	t	-0.0	3.3137311337923387	F
demonstration	1805	12	11	8	r	-0.0	5.252529027126326	F
demonstration	1805	12	11	9	e	-0.0	5.868617043616281	F
demonstration	1805	12	11	10	S	0.5910773142502267	5.032181305013431	F
demonstration	1805	12	11	11	|	-0.0	3.171525620574572	F
demonstration	1805	12	11	12	n	-0.0	1.7611833853959629	F
prospect	1805	8	8	1	p	5.234937401912647	5.234937401912647	T
prospect	1805	8	8	2	r	1.8132841071576309	4.590979509703922	T
prospect	1805	8	8	3	a	1.7543603180782594	5.679534781553793	T
prospect	1805	8	8	4	s	2.2851500308988775	4.469167659447069	T
prospect	1805	8	8	5	p	3.4250523461956357	6.463981490044515	T
prospect	1805	8	8	6	E	0.2416911331207618	6.0153048937758795	T
prospect	1805	8	8	7	k	0.5259577966976673	5.018399972203	T
prospect	1805	8	8	8	t	-0.0	2.9158512700170656	T
downtown	1804	6	5	1	d	5.6293267670073055	5.6293267670073055	T
downtown	1804	6	5	2	W	4.0815452592647965	6.542149634905132	T
downtown	1804	6	5	3	n	0.13991732678976943	3.455722242146935	T
downtown	1804	6	5	4	t	5.43044327951876	2.570397507192674	T
downtown	1804	6	5	5	W	-0.0	10.504355164619529	T
downtown	1804	6	5	6	n	-0.0	3.351469203472333	T
vast	1804	4	4	1	v	7.269878295453626	7.269878295453626	T
vast	1804	4	4	2	@	4.2789744206577875	4.050738358263082	T
vast	1804	4	4	3	s	3.695274359854024	3.5721480229068887	T
vast	1804	4	4	4	t	0.03710555661519311	2.570397507192674	T
salary	1802	5	5	1	s	4.469012183746517	4.469012183746517	F
salary	1802	5	5	2	@	6.828658015491377	4.050738358263082	F
salary	1802	5	5	3	l	2.8532744041377702	4.099831891742697	F
salary	1802	5	5	4	X	1.13188835664681	4.186789055577113	F
salary	1802	5	5	5	i	-0.0	4.3784382630534635	F
deny	1796	4	4	1	d	5.6293267670073055	5.6293267670073055	F
deny	1796	4	4	2	I	2.3855400182050133	3.8883369835653068	F
deny	1796	4	4	3	n	5.30671082355011	3.455722242146935	F
deny	1796	4	4	4	Y	1.2928228698093274	6.569846975345433	F
technical	1796	7	7	1	t	4.342179195647865	4.342179195647865	F
technical	1796	7	7	2	E	4.5089625431561	4.448881980059585	F
technical	1796	7	7	3	k	3.463462351776008	4.329690206294631	F
technical	1796	7	7	4	n	0.23985531188014397	4.045802552252718	F
technical	1796	7	7	5	I	2.3270109951805886	4.35960396228562	F
technical	1796	7	7	6	k	0.40617422345415893	4.49599040322427	F
technical	1796	7	7	7	L	-0.0	4.617125519217527	F
associate	1795	7	7	1	x	4.538802753314783	4.538802753314783	T
associate	1795	7	7	2	s	6.970640317191959	2.584852327529326	T
associate	1795	7	7	3	o	2.0969200889995947	7.0290271473098525	T
associate	1795	7	7	4	s	-0.0	4.469167659447069	T
associate	1795	7	7	5	i	-0.0	4.3784382630534635	T
associate	1795	7	7	6	e	-0.0	5.701842550820916	T
associate	1795	7	7	7	t	1.6820849676192613	3.3137311337923387	T
symbol	1794	5	5	1	s	4.469012183746517	4.469012183746517	T
symbol	1794	5	5	2	I	3.751716223087879	3.8883369835653068	T
symbol	1794	5	5	3	m	3.5310433712924376	4.276655560715199	T
symbol	1794	5	5	4	b	2.887012859071882	6.135959009501023	T
symbol	1794	5	5	5	L	0.6504674437180361	4.883881484025476	T
bible	1792	4	4	1	b	4.668925478440755	4.668925478440755	T
bible	1792	4	4	2	Y	3.7439465437390647	5.138780505888402	T
bible	1792	4	4	3	b	6.877989311598589	7.027428476106371	T
bible	1792	4	4	4	L	-0.0	4.790964413544101	T
harm	1788	4	4	1	h	4.125528088723679	4.125528088723679	T
harm	1788	4	4	2	a	5.58733128350218	5.407676443970897	T
harm	1788	4	4	3	r	0.7424308556648956	3.402978350829759	T
harm	1788	4	4	4	m	4.775647288235596	5.065990156273541	T
clock	1788	4	4	1	k	4.967672086242028	4.967672086242028	T
clock	1788	4	4	2	l	4.313822978360139	5.9108572556665155	T
clock	1788	4	4	3	a	5.233638423730912	5.679534781553793	T
clock	1788	4	4	4	k	0.7789517463196157	4.44221874701481	T
prepare	1787	6	6	1	p	5.234937401912647	5.234937401912647	F
prepare	1787	6	6	2	r	1.8132841071576309	4.590979509703922	F
prepare	1787	6	6	3	I	3.1056029541858243	5.402691160961232	F
prepare	1787	6	6	4	p	4.839793039015542	5.293064439463599	F
prepare	1787	6	6	5	@	0.14098013612039637	7.356963400657995	F
prepare	1787	6	6	6	r	-0.0	5.177382002257308	F
disorder	1785	7	5	1	d	5.6293267670073055	5.6293267670073055	T
disorder	1785	7	5	2	I	2.3855400182050133	3.8883369835653068	T
disorder	1785	7	5	3	s	2.150373517631176	3.5721480229068887	T
disorder	1785	7	5	4	c	5.131267594076055	6.017582259155745	T
disorder	1785	7	5	5	r	-0.0	4.171315569239557	T
disorder	1785	7	5	6	d	-0.0	3.8527706178214203	T
disorder	1785	7	5	7	X	-0.0	4.401989644179488	T
remark	1785	6	6	1	r	5.827961998570008	5.827961998570008	T
remark	1785	6	6	2	I	2.05623876585516	3.8883369835653068	T
remark	1785	6	6	3	m	2.9845206960642443	4.276655560715199	T
remark	1785	6	6	4	a	3.097959326670255	8.07186962385003	T
remark	1785	6	6	5	r	0.00032156359007282537	4.171315569239557	T
remark	1785	6	6	6	k	-0.0	4.49599040322427	T
fee	1784	2	2	1	f	5.058299207443717	5.058299207443717	T
fee	1784	2	2	2	i	5.045806733204033	4.311888167990886	T
surgeon	1784	5	5	1	s	4.469012183746517	4.469012183746517	T
surgeon	1784	5	5	2	R	5.521925686531568	6.313439755163712	T
surgeon	1784	5	5	3	J	3.1191262878673864	8.179586220278836	T
surgeon	1784	5	5	4	|	2.1872521977702366	4.8473883834048	T
surgeon	1784	5	5	5	n	-0.0	3.3839075475333678	T
circle	1784	4	4	1	s	4.469012183746517	4.469012183746517	T
circle	1784	4	4	2	R	5.521925686531568	6.313439755163712	T
circle	1784	4	4	3	k	3.0786816084908195	4.329690206294631	T
circle	1784	4	4	4	L	2.2276968771468035	4.790964413544101	T
inflation	1784	8	7	1	I	4.009495940020559	4.009495940020559	F
inflation	1784	8	7	2	n	1.4011472827999447	3.780811181488729	F
inflation	1784	8	7	3	f	5.603553627191719	6.447151369661239	F
inflation	1784	8	7	4	l	2.2616477458604614	5.572086828154151	F
inflation	1784	8	7	5	e	1.9064922811275542	5.941324168346298	F
inflation	1784	8	7	6	S	0.11497947891546836	5.75160482378909	F
inflation	1784	8	7	7	|	-0.0	3.3829746445015907	F
inflation	1784	8	7	8	n	-0.0	2.1601395090094835	F
print	1783	5	5	1	p	5.234937401912647	5.234937401912647	T
print	1783	5	5	2	r	1.8132841071576309	4.590979509703922	T
print	1783	5	5	3	I	3.1056029541858243	5.402691160961232	T
print	1783	5	5	4	n	2.378575685479019	4.045802552252718	T
print	1783	5	5	5	t	2.765725119475897	3.3893702879141263	T
graduate	1783	7	7	1	g	5.668651164281075	5.668651164281075	T
graduate	1783	7	7	2	r	3.1278724256323605	4.590979509703922	T
graduate	1783	7	7	3	@	2.9144830852029373	6.933510042714406	T
graduate	1783	7	7	4	J	3.0230749257115876	6.689184095958425	T
graduate	1783	7	7	5	u	-0.0	6.666811418669452	T
graduate	1783	7	7	6	e	0.1329134742968663	5.701842550820916	T
graduate	1783	7	7	7	t	0.4311301930861905	3.3137311337923387	T
transportation	1780	12	8	1	t	4.342179195647865	4.342179195647865	F
transportation	1780	12	8	2	r	3.9697674325396806	4.590979509703922	F
transportation	1780	12	8	3	@	2.8097950042201925	6.933510042714406	F
transportation	1780	12	8	4	n	1.5929053199639935	4.045802552252718	F
transportation	1780	12	8	5	s	0.3181531687877325	4.257544536974392	F
transportation	1780	12	8	6	p	1.1499101724446164	7.388598148820476	F
transportation	1780	12	8	7	X	1.1178444363781712	4.401989644179488	F
transportation	1780	12	8	8	t	-0.0	2.9158512700170656	F
transportation	1780	12	8	9	e	-0.0	5.868617043616281	F
transportation	1780	12	8	10	S	-0.0	5.032181305013431	F
transportation	1780	12	8	11	|	-0.0	3.171525620574572	F
transportation	1780	12	8	12	n	-0.0	1.7611833853959629	F
tactic	1776	6	6	1	t	4.342179195647865	4.342179195647865	F
tactic	1776	6	6	2	@	6.192125815606455	4.050738358263082	F
tactic	1776	6	6	3	k	0.46025461242728627	4.329690206294631	F
tactic	1776	6	6	4	t	4.227139685589406	2.570397507192674	F
tactic	1776	6	6	5	I	0.0821010802148937	4.35960396228562	F
tactic	1776	6	6	6	k	-0.0	4.49599040322427	F
multiple	1774	7	7	1	m	5.010605800323559	5.010605800323559	T
multiple	1774	7	7	2	^	3.2211465028152215	4.7736526579972764	T
multiple	1774	7	7	3	l	6.831664990119965	4.099831891742697	T
multiple	1774	7	7	4	t	0.024270856690782848	2.570397507192674	T
multiple	1774	7	7	5	x	0.07094889157179153	4.140380564861477	T
multiple	1774	7	7	6	p	-0.0	7.388598148820476	T
multiple	1774	7	7	7	L	0.14678892001362925	4.617125519217527	T
shall	1773	3	3	1	S	7.294599079496151	7.294599079496151	T
shall	1773	3	3	2	@	6.519082222331436	4.050738358263082	T
shall	1773	3	3	3	l	1.254557607418846	4.099831891742697	T
negotiate	1770	8	5	1	n	5.177501411176819	5.177501411176819	F
negotiate	1770	8	5	2	I	6.97646033175975	3.8883369835653068	F
negotiate	1770	8	5	3	g	3.115324685247957	7.241614179485361	F
negotiate	1770	8	5	4	o	0.0393961826811266	5.778767138686541	F
negotiate	1770	8	5	5	S	-0.0	5.887166076307162	F
negotiate	1770	8	5	6	i	-0.0	3.964200912398267	F
negotiate	1770	8	5	7	e	-0.0	4.9708240374512815	F
negotiate	1770	8	5	8	t	-0.0	2.9158512700170656	F
bowl	1770	3	3	1	b	4.668925478440755	4.668925478440755	T
bowl	1770	3	3	2	o	5.525361871654151	4.434634090945678	T
bowl	1770	3	3	3	l	4.03202366808192	4.099831891742697	T
caucus	1767	5	4	1	k	4.967672086242028	4.967672086242028	T
caucus	1767	5	4	2	c	4.365115611250807	6.093190674606735	T
caucus	1767	5	4	3	k	5.97834223379156	4.329690206294631	T
caucus	1767	5	4	4	|	-0.0	4.8473883834048	T
caucus	1767	5	4	5	s	-0.0	4.257544536974392	T
cream	1767	4	4	1	k	4.967672086242028	4.967672086242028	T
cream	1767	4	4	2	r	4.258049637475484	4.590979509703922	T
cream	1767	4	4	3	i	3.2591654777474464	6.431552310378895	T
cream	1767	4	4	4	m	2.813238066746059	5.065990156273541	T
loving	1766	5	5	1	l	5.7071090501026625	5.7071090501026625	T
loving	1766	5	5	2	^	4.705126553870388	4.7736526579972764	T
loving	1766	5	5	3	v	0.4260535327588526	5.01240463401598	T
loving	1766	5	5	4	I	4.4736574914556435	4.6493650347195175	T
loving	1766	5	5	5	G	-0.0	4.746893546669883	T
personnel	1766	6	6	1	p	5.234937401912647	5.234937401912647	F
personnel	1766	6	6	2	R	4.817455214460676	6.313439755163712	F
personnel	1766	6	6	3	s	0.621657350644589	3.5721480229068887	F
personnel	1766	6	6	4	N	0.028899938979004648	6.605087313967502	F
personnel	1766	6	6	5	E	4.60899672219063	5.237565545843595	F
personnel	1766	6	6	6	l	-0.0	5.517669637709766	F
threw	1763	3	3	1	T	6.5580409083628455	6.5580409083628455	F
threw	1763	3	3	2	r	2.5090880323192	4.590979509703922	F
threw	1763	3	3	3	u	1.0645818632482247	6.442896470367058	F
avenue	1763	5	5	1	@	4.531621906710496	4.531621906710496	T
avenue	1763	5	5	2	v	8.563252129039403	7.385890860261692	T
avenue	1763	5	5	3	x	1.8352969518620232	6.871576240682017	T
avenue	1763	5	5	4	n	0.3842285089039079	4.045802552252718	T
avenue	1763	5	5	5	u	-0.0	6.666811418669452	T
capable	1759	6	6	1	k	4.967672086242028	4.967672086242028	F
capable	1759	6	6	2	e	4.400140373281764	5.08007001880276	F
capable	1759	6	6	3	p	4.640622307958223	5.662240505169508	F
capable	1759	6	6	4	x	0.28847730230497476	4.612035445507509	F
capable	1759	6	6	5	b	-0.0	6.630791287436408	F
capable	1759	6	6	6	L	1.0207644185770617	5.124326377988708	F
react	1756	5	5	1	r	5.827961998570008	5.827961998570008	F
react	1756	5	5	2	i	2.186806094478155	4.311888167990886	F
react	1756	5	5	3	@	4.152710825224963	6.933510042714406	F
react	1756	5	5	4	k	0.8030653705239051	4.44221874701481	F
react	1756	5	5	5	t	2.349594837503623	3.3893702879141263	F
drawn	1755	4	4	1	d	5.6293267670073055	5.6293267670073055	T
drawn	1755	4	4	2	r	4.069778490748113	4.590979509703922	T
drawn	1755	4	4	3	c	3.974944709262494	8.499084809554802	T
drawn	1755	4	4	4	n	1.646910973626177	4.045802552252718	T
method	1754	5	5	1	m	5.010605800323559	5.010605800323559	T
method	1754	5	5	2	E	3.5590495140585197	4.448881980059585	T
method	1754	5	5	3	T	6.514540471139	5.9194692752226485	T
method	1754	5	5	4	x	0.13367166215890802	4.612035445507509	T
method	1754	5	5	5	d	-0.0	4.714351052922491	T
golden	1753	6	6	1	g	5.668651164281075	5.668651164281075	F
golden	1753	6	6	2	o	1.7182812637562264	4.434634090945678	F
golden	1753	6	6	3	l	5.286592636285757	4.099831891742697	F
golden	1753	6	6	4	d	1.0619254473589965	4.322489188356297	F
golden	1753	6	6	5	|	1.587155463394419	4.098937562913526	F
golden	1753	6	6	6	n	-0.0	3.351469203472333	F
urban	1753	4	4	1	R	11.182476896900468	11.182476896900468	F
urban	1753	4	4	2	b	4.132741150015129	7.2781197682582945	F
urban	1753	4	4	3	|	-0.0	8.433887937138575	F
urban	1753	4	4	4	n	-0.0	4.045802552252718	F
tragic	1752	6	6	1	t	4.342179195647865	4.342179195647865	F
tragic	1752	6	6	2	r	3.9697674325396806	4.590979509703922	F
tragic	1752	6	6	3	@	2.8097950042201925	6.933510042714406	F
tragic	1752	6	6	4	J	2.5244908461980833	6.689184095958425	F
tragic	1752	6	6	5	I	1.677196717629017	4.35960396228562	F
tragic	1752	6	6	6	k	-0.0	4.49599040322427	F
delegate	1751	7	5	1	d	5.6293267670073055	5.6293267670073055	T
delegate	1751	7	5	2	E	3.7809944324373683	4.448881980059585	T
delegate	1751	7	5	3	l	4.307433991302365	4.099831891742697	T
delegate	1751	7	5	4	x	1.6064976966554154	4.612035445507509	T
delegate	1751	7	5	5	g	-0.0	7.929461245509562	T
delegate	1751	7	5	6	e	-0.0	5.701842550820916	T
delegate	1751	7	5	7	t	-0.0	3.3137311337923387	T
mandate	1751	6	6	1	m	5.010605800323559	5.010605800323559	T
mandate	1751	6	6	2	@	3.8323513178873525	4.050738358263082	T
mandate	1751	6	6	3	n	0.8973291898178741	3.455722242146935	T
mandate	1751	6	6	4	d	4.9170607801963575	4.322489188356297	T
mandate	1751	6	6	5	e	0.6611498124674657	5.941324168346298	T
mandate	1751	6	6	6	t	0.005755986709846299	2.898789586171038	T
defeat	1749	5	5	1	d	5.6293267670073055	5.6293267670073055	T
defeat	1749	5	5	2	x	4.361304592514152	3.937976162888377	T
defeat	1749	5	5	3	f	1.61322929278171	6.447151369661239	T
defeat	1749	5	5	4	i	3.7220410296111925	3.8720947893374267	T
defeat	1749	5	5	5	t	-0.0	3.3893702879141263	T
obligation	1749	9	5	1	a	7.04403062266862	7.04403062266862	F
obligation	1749	9	5	2	b	5.7900362934440635	7.2781197682582945	F
obligation	1749	9	5	3	l	2.4844299845799243	4.099831891742697	F
obligation	1749	9	5	4	|	0.007404781221751389	4.8473883834048	F
obligation	1749	9	5	5	g	-0.0	7.929461245509562	F
obligation	1749	9	5	6	e	-0.0	5.701842550820916	F
obligation	1749	9	5	7	S	-0.0	4.794440401648004	F
obligation	1749	9	5	8	|	-0.0	3.1368530276044586	F
obligation	1749	9	5	9	n	-0.0	2.491637875316427	F
grab	1748	4	4	1	g	5.668651164281075	5.668651164281075	T
grab	1748	4	4	2	r	3.1278724256323605	4.590979509703922	T
grab	1748	4	4	3	@	2.9144830852029373	6.933510042714406	T
grab	1748	4	4	4	b	3.6157201112190416	6.135959009501023	T
auto	1748	3	3	1	c	5.860905914280522	5.860905914280522	T
auto	1748	3	3	2	t	6.400865430214121	4.794250168048691	T
auto	1748	3	3	3	o	3.06495544184077	7.0290271473098525	T
bottle	1745	4	4	1	b	4.668925478440755	4.668925478440755	T
bottle	1745	4	4	2	a	5.2484686322565395	5.407676443970897	T
bottle	1745	4	4	3	t	3.3025796012694473	3.069982071055103	T
bottle	1745	4	4	4	L	2.109231222772255	4.790964413544101	T
sexually	1744	7	6	1	s	4.469012183746517	4.469012183746517	F
sexually	1744	7	6	2	E	2.889835474907892	4.448881980059585	F
sexually	1744	7	6	3	k	2.638377813088842	4.329690206294631	F
sexually	1744	7	6	4	S	2.658954439882835	7.29498588272318	F
sexually	1744	7	6	5	U	2.673852019433	7.657194627854506	F
sexually	1744	7	6	6	l	-0.0	5.517669637709766	F
sexually	1744	7	6	7	i	-0.0	3.97552759317008	F
fail	1742	3	3	1	f	5.058299207443717	5.058299207443717	T
fail	1742	3	3	2	e	5.331210333556472	5.08007001880276	T
fail	1742	3	3	3	l	3.301970232144099	4.099831891742697	T
knife	1742	3	3	1	n	5.177501411176819	5.177501411176819	T
knife	1742	3	3	2	Y	4.7902649404764555	5.138780505888402	T
knife	1742	3	3	3	f	5.3639209955838725	6.447151369661239	T
humor	1740	5	5	1	h	4.125528088723679	4.125528088723679	F
humor	1740	5	5	2	y	7.106954896260574	8.838763061690402	F
humor	1740	5	5	3	u	-0.0	6.442896470367058	F
humor	1740	5	5	4	m	0.6143988061929017	5.065990156273541	F
humor	1740	5	5	5	X	3.3272642790735127	3.9707909977092486	F
internal	1730	6	6	1	I	4.009495940020559	4.009495940020559	F
internal	1730	6	6	2	n	1.4011472827999447	3.780811181488729	F
internal	1730	6	6	3	t	3.362460859157804	3.069982071055103	F
internal	1730	6	6	4	R	5.418221578249185	8.088837435618037	F
